blood_group_match,same_district,age,weight,days_since_donation,is_eligible,emergency_level,availability,recommendation_score
0,1,20,73.1,130,1,3,0,0.6176
1,1,61,76.0,195,0,2,1,0.8067
0,1,33,46.2,167,0,3,1,0.3846
1,0,53,67.7,211,0,3,0,0.5019
0,1,21,88.1,206,0,2,0,0.3262
1,0,52,70.9,134,1,1,0,0.5662
0,0,26,93.1,107,1,3,1,0.435
0,1,63,80.5,258,1,1,1,0.5293
0,1,29,87.1,118,0,2,1,0.3795
1,0,27,89.2,218,0,2,1,0.5371
1,0,63,82.9,164,0,2,1,0.6022
0,0,61,86.2,348,0,2,0,0.1639
1,1,61,83.2,153,1,2,0,0.7917
0,1,19,75.3,346,0,1,0,0.3829
0,1,36,76.2,24,0,2,1,0.4028
0,0,30,55.4,42,1,1,1,0.2679
1,1,59,90.5,114,0,2,1,0.6846
1,1,50,62.2,349,0,1,1,0.6663
0,1,18,74.5,43,0,2,0,0.2486
1,0,45,58.7,211,0,2,1,0.6326
1,1,57,83.3,284,1,1,0,0.8196
0,1,23,98.6,237,1,3,1,0.6468
0,1,20,89.1,225,0,2,0,0.3956
1,1,62,79.1,217,1,1,1,0.8678
0,1,42,76.2,346,0,1,0,0.2978
0,0,61,71.9,245,1,3,1,0.4883
1,0,33,56.3,312,1,2,0,0.6151
1,0,60,64.1,363,1,3,0,0.7415
1,0,21,67.4,136,0,1,0,0.4143
0,0,25,97.0,277,0,2,1,0.1366
0,1,56,68.4,69,0,3,0,0.3546
1,0,33,77.2,5,0,2,0,0.4341
1,0,61,95.7,154,1,1,0,0.6093
0,1,55,73.5,255,1,3,1,0.6532
1,0,40,58.8,121,0,1,1,0.5806
1,0,23,66.0,117,1,1,1,0.7004
0,0,60,65.7,307,1,3,1,0.4021
0,0,61,84.3,325,1,3,1,0.3799
1,1,33,61.3,208,0,3,1,0.7401
1,1,33,85.2,348,0,1,0,0.5856
0,0,40,93.9,80,1,2,1,0.3446
0,0,33,63.5,329,0,2,1,0.2028
0,1,53,52.4,106,0,2,1,0.4193
0,0,29,80.1,135,1,2,1,0.3377
1,1,54,64.8,13,0,2,1,0.6741
0,1,26,74.4,30,1,2,0,0.4622
0,0,35,79.9,178,0,3,1,0.2238
1,0,26,67.4,93,0,2,0,0.4688
1,0,65,95.9,81,1,1,1,0.7056
1,0,38,67.0,179,0,1,0,0.4303
0,0,18,61.9,248,0,2,1,0.2082
1,0,40,93.7,240,1,1,1,0.6466
0,0,22,52.5,164,0,1,1,0.0769
0,0,36,51.8,285,0,2,1,0.0974
1,0,52,96.5,29,1,3,0,0.5931
0,0,50,56.5,355,1,3,0,0.3324
1,1,63,53.2,303,1,2,0,0.8715
1,0,35,74.4,166,1,3,1,0.6506
0,0,57,47.6,282,1,3,1,0.3966
0,1,31,79.1,201,1,2,1,0.5663
0,1,37,69.9,93,1,1,0,0.4185
1,0,30,80.2,14,1,3,1,0.7248
1,1,33,60.6,299,0,2,0,0.5863
1,0,58,94.8,47,0,1,1,0.4767
0,1,48,59.9,150,1,3,1,0.5735
1,1,56,80.1,113,0,2,1,0.7943
1,1,52,97.0,13,1,3,0,0.9068
1,0,37,67.0,309,1,3,1,0.7485
0,1,18,53.9,347,0,2,0,0.2765
0,1,57,48.8,170,1,1,0,0.5443
0,1,63,98.0,60,0,2,1,0.3034
1,1,30,87.0,17,1,1,1,0.8878
1,1,24,95.5,229,1,2,0,0.9213
0,1,62,83.4,85,0,2,0,0.2319
0,0,39,63.8,200,1,3,1,0.3469
1,0,24,51.8,145,1,1,1,0.6753
1,0,37,96.1,56,0,1,0,0.3767
1,1,54,71.9,84,1,1,0,0.8021
0,1,53,66.8,270,1,3,0,0.5418
0,1,21,76.8,200,0,2,1,0.4127
0,0,23,50.9,105,1,3,1,0.2824
0,1,63,62.0,313,1,2,1,0.6115
1,1,20,80.1,129,0,2,1,0.6972
1,1,20,50.5,13,1,2,0,0.8829
1,1,20,52.4,20,1,2,0,0.8559
0,1,53,73.1,44,1,2,1,0.6206
0,1,26,79.3,33,1,3,0,0.5534
1,0,33,55.3,70,1,1,0,0.5994
0,0,33,46.8,251,0,2,0,0.0768
0,0,29,97.7,334,0,3,0,0.1373
1,1,55,46.5,230,1,3,1,1.0
0,0,37,45.1,11,1,3,1,0.3863
0,1,48,62.8,122,1,3,1,0.6201
1,1,47,57.2,262,1,3,0,0.8804
1,0,38,76.5,68,0,2,0,0.4122
1,1,20,94.2,110,1,1,0,0.8606
0,0,38,71.5,358,0,2,1,0.1889
1,0,45,87.5,245,1,2,0,0.5936
1,0,45,95.0,97,1,1,0,0.6302
0,1,22,55.4,280,1,2,0,0.4971
0,1,24,71.9,321,1,1,0,0.448
1,1,22,80.3,306,1,2,0,0.8342
1,0,26,63.3,200,1,1,0,0.5928
0,0,64,85.7,161,0,3,1,0.185
0,0,38,83.8,159,0,1,1,0.2328
0,1,37,68.2,139,0,2,0,0.3402
1,1,55,49.8,252,1,2,0,0.7866
0,1,57,45.6,302,1,1,0,0.4435
1,1,54,65.3,165,0,3,0,0.6543
1,0,34,49.5,248,0,2,0,0.3337
1,1,59,88.0,265,0,3,1,0.7525
0,1,45,63.4,354,1,1,0,0.5051
0,0,48,81.6,40,1,1,0,0.2278
1,1,50,64.1,54,1,1,0,0.8543
1,1,49,88.8,228,0,3,1,0.8012
0,0,49,93.9,223,1,3,0,0.4006
1,1,65,91.1,247,1,1,0,0.8502
0,0,40,71.6,198,0,1,0,0.0532
1,1,38,49.6,114,0,1,0,0.5475
0,0,42,65.4,252,0,3,0,0.0758
1,1,50,68.3,201,1,3,0,0.8929
1,0,20,97.8,42,0,3,0,0.5015
1,1,23,76.1,165,1,1,1,0.9131
0,1,45,80.2,154,1,3,1,0.6432
0,0,19,88.0,287,1,2,1,0.4401
0,0,49,76.3,114,1,3,1,0.3954
1,0,43,77.9,326,1,3,1,0.8182
1,1,22,58.5,175,0,2,0,0.6675
0,0,28,48.2,281,0,3,0,0.083
0,1,27,84.7,57,0,1,0,0.2494
0,0,32,91.7,331,0,2,0,0.1328
1,1,35,67.7,181,1,1,1,0.9267
0,1,31,75.2,113,0,2,1,0.3958
0,0,45,61.9,173,1,3,1,0.4629
1,1,47,69.8,255,0,2,0,0.7615
0,0,30,56.5,89,1,3,1,0.4219
0,0,37,86.8,140,1,3,0,0.3983
0,0,19,72.1,357,1,1,1,0.2973
0,1,42,75.1,5,0,2,1,0.3745
0,1,61,47.0,229,1,2,0,0.4192
1,1,60,79.2,339,0,3,0,0.6711
0,1,29,56.1,314,1,1,0,0.5608
0,0,42,66.1,218,1,1,0,0.3033
0,1,21,67.7,66,1,3,0,0.5145
0,0,59,69.7,151,0,1,1,0.2112
1,1,29,57.5,270,1,1,0,0.8329
0,1,24,91.8,225,0,3,1,0.4109
1,1,55,68.5,62,0,1,0,0.5068
0,1,57,78.7,305,0,3,0,0.363
0,0,49,78.8,351,1,1,1,0.3332
0,1,60,78.4,20,1,3,0,0.5022
1,0,23,75.8,0,0,2,0,0.411
0,0,44,90.2,254,0,1,1,0.1492
0,1,52,89.7,224,1,1,0,0.48
0,1,38,67.9,125,1,1,0,0.5407
0,0,37,80.0,266,1,1,0,0.2781
0,1,36,50.7,201,1,1,0,0.4565
1,1,50,50.0,107,1,3,0,0.8534
0,0,21,71.4,357,0,1,1,0.1833
1,1,36,94.5,87,1,3,0,0.9149
1,1,45,80.7,176,0,2,0,0.4727
1,1,39,81.8,355,1,2,1,0.9523
0,0,41,53.7,128,1,3,1,0.301
1,0,63,69.9,320,1,2,1,0.7366
0,0,47,67.0,319,0,3,0,0.1464
1,1,46,88.1,272,0,1,1,0.7711
0,1,27,52.6,138,0,3,1,0.4575
0,0,49,74.7,124,0,2,0,0.151
0,1,26,95.1,9,1,3,0,0.4837
0,0,42,94.1,65,1,2,0,0.2297
0,0,33,91.9,287,1,3,0,0.3099
1,1,32,65.6,15,1,2,1,0.9509
0,0,65,96.8,250,1,1,0,0.3374
1,1,35,89.3,281,0,3,0,0.7099
0,1,40,91.8,359,1,1,1,0.5581
0,1,59,96.3,230,0,1,1,0.2959
0,0,20,96.5,329,0,1,0,0.0666
0,1,24,58.2,252,0,2,1,0.4352
0,1,56,52.0,99,0,2,1,0.3171
0,1,28,83.0,93,0,1,0,0.3459
0,1,41,76.0,4,0,3,0,0.2904
0,0,52,63.0,6,1,2,1,0.4177
0,0,42,82.6,64,1,2,1,0.3219
1,1,45,48.4,218,1,1,1,0.8901
1,1,29,47.6,267,1,2,1,1.0
1,0,40,64.5,207,0,3,0,0.4193
0,1,34,55.7,175,1,2,1,0.6182
1,1,58,84.5,199,0,2,1,0.7005
0,0,54,97.1,280,0,3,0,0.0927
0,0,35,81.4,9,1,3,0,0.2974
0,1,26,81.0,253,0,2,0,0.2683
1,0,62,45.4,167,1,3,0,0.6882
1,0,52,73.2,288,1,2,1,0.7443
0,1,53,89.9,102,1,3,1,0.5772
0,1,35,81.0,15,1,1,0,0.426
1,0,37,57.5,327,1,2,0,0.7375
1,1,38,91.7,32,1,1,1,0.841
1,1,64,98.0,34,1,2,1,0.8678
1,0,37,60.3,182,1,3,0,0.6254
1,1,23,56.4,101,0,1,1,0.6488
1,0,26,63.6,331,1,2,1,0.7162
1,0,60,48.5,78,0,3,1,0.4942
1,1,46,93.0,16,0,3,1,0.7962
1,0,46,96.1,282,1,1,0,0.6307
0,1,30,79.8,20,1,2,0,0.4669
0,1,53,87.0,16,1,1,0,0.5556
0,1,44,81.8,75,1,2,1,0.6066
0,1,64,65.8,43,1,3,0,0.6836
1,0,61,79.8,27,0,3,1,0.6184
0,1,23,91.0,24,1,3,1,0.5426
0,0,56,89.5,200,1,2,0,0.2274
0,1,49,49.5,302,0,2,1,0.3823
1,1,60,70.4,100,0,3,1,0.746
1,0,61,66.9,278,0,2,0,0.5186
1,0,45,86.4,74,0,2,0,0.4062
0,1,62,72.6,305,0,3,0,0.3362
0,0,18,64.2,64,1,3,0,0.2504
0,0,60,83.8,254,1,2,0,0.3345
0,0,48,71.0,271,0,2,1,0.2587
1,1,47,59.1,123,0,1,0,0.6389
1,1,35,94.0,49,1,2,1,0.9299
0,1,46,51.2,12,0,1,0,0.2862
0,0,59,46.0,335,0,2,1,0.2393
1,1,55,52.9,245,0,1,1,0.7564
0,1,40,54.0,207,0,1,0,0.2226
1,0,39,74.6,34,1,3,1,0.7401
1,1,19,79.4,113,0,2,0,0.6632
1,1,22,69.7,31,0,3,1,0.731
0,1,59,56.2,252,0,3,1,0.5365
1,0,32,52.3,342,0,2,1,0.5847
0,0,49,72.1,247,0,3,0,0.1626
0,1,63,76.1,155,1,3,0,0.5739
1,1,23,61.7,364,1,3,1,1.0
0,0,31,57.1,321,1,3,0,0.3675
0,0,41,49.4,350,1,1,1,0.3524
1,0,38,46.4,352,1,2,0,0.648
0,1,31,50.8,302,0,2,1,0.4079
0,1,29,85.8,117,0,3,0,0.2612
0,0,21,63.9,34,1,2,0,0.3519
0,0,61,46.5,355,1,1,0,0.225
0,1,38,72.9,319,0,3,1,0.39
0,0,34,74.5,217,1,3,1,0.4302
0,1,46,68.6,267,1,3,1,0.6592
0,0,33,51.1,180,1,1,0,0.2216
0,1,35,86.5,43,1,2,1,0.5469
0,0,55,82.9,173,0,1,0,0.0435
1,1,58,66.7,266,1,2,0,0.8548
0,0,61,65.9,197,1,1,0,0.2924
1,1,28,53.6,344,1,1,0,0.793
0,1,49,86.4,301,1,3,1,0.6201
0,1,45,78.0,314,0,3,0,0.3621
0,0,33,49.7,98,0,3,0,0.1724
1,1,51,65.8,209,0,1,1,0.7576
0,1,47,94.7,199,0,1,1,0.3797
0,1,55,69.9,307,1,2,1,0.5058
0,0,39,62.9,303,0,1,1,0.1311
0,0,22,80.4,333,1,2,0,0.2731
1,0,26,56.2,146,0,3,0,0.5207
0,1,30,73.8,211,0,3,1,0.3758
1,0,56,81.8,357,1,1,0,0.5554
0,1,40,92.0,31,1,2,1,0.5904
0,0,44,83.1,345,0,2,1,0.2388
1,0,49,66.1,155,0,3,1,0.5335
1,0,48,87.2,75,1,1,1,0.6715
0,1,50,94.4,201,1,2,1,0.6741
1,1,59,71.3,226,1,2,1,0.8788
0,0,43,45.2,288,1,2,1,0.3541
0,0,35,93.5,141,1,3,0,0.3499
0,1,29,54.1,103,1,1,1,0.5532
1,1,20,51.9,214,1,2,0,0.8426
1,1,22,61.9,308,1,1,1,0.8481
0,1,31,65.9,107,0,2,1,0.3335
0,0,64,89.0,297,1,3,0,0.3251
0,0,29,66.4,291,1,1,0,0.3681
1,0,21,47.7,24,0,2,1,0.4934
1,1,33,80.0,228,1,3,0,0.8071
0,1,28,81.9,114,1,3,0,0.4934
0,0,53,89.8,341,1,3,0,0.3109
1,0,55,66.9,207,0,2,1,0.5739
1,0,65,49.7,189,1,3,0,0.5453
1,0,19,75.4,214,0,3,0,0.4453
1,0,30,51.7,8,1,3,1,0.8225
0,1,25,45.9,106,0,3,1,0.4457
1,0,61,87.8,226,0,3,1,0.5841
1,1,38,67.2,220,1,2,1,0.9189
0,1,43,73.9,205,0,1,1,0.3951
1,1,55,81.5,324,0,2,1,0.7929
1,0,52,67.1,180,0,2,1,0.4852
0,1,32,47.8,325,0,2,0,0.3661
0,0,57,58.9,128,0,1,0,0.1626
0,0,47,55.7,286,1,1,0,0.2524
0,1,19,98.8,172,1,3,0,0.4731
1,0,33,85.7,155,1,1,1,0.7447
0,1,30,69.8,101,0,2,0,0.3271
0,0,18,48.5,115,1,3,1,0.4026
1,0,60,51.4,167,0,1,1,0.4462
0,1,45,89.7,3,0,2,0,0.2888
0,1,18,97.0,197,0,3,0,0.1818
0,0,57,46.7,203,0,3,1,0.2349
1,1,51,95.1,61,0,3,0,0.4987
1,1,30,65.9,70,0,2,1,0.705
1,0,19,56.7,91,1,3,1,0.8228
1,1,21,50.6,175,0,2,1,0.8484
0,1,42,87.4,184,1,1,1,0.6111
1,0,51,70.8,55,1,3,1,0.7659
1,1,30,90.8,66,0,1,1,0.7164
0,0,53,57.4,62,0,3,0,0.12
1,1,49,82.3,40,0,3,0,0.604
1,0,38,51.5,230,1,3,1,0.8027
1,1,43,49.9,150,0,2,0,0.6197
1,0,32,52.3,174,0,1,1,0.5469
1,0,46,89.5,320,1,3,1,0.851
0,0,43,81.1,225,1,3,1,0.4086
0,1,38,54.1,96,0,2,0,0.2761
0,0,29,66.2,227,0,3,0,0.1433
1,0,29,87.0,35,1,2,0,0.6325
0,1,22,60.7,13,0,3,0,0.4119
0,0,59,95.7,164,1,1,1,0.342
1,0,43,95.3,180,0,2,1,0.4475
0,0,49,75.4,192,1,2,1,0.3827
0,0,19,79.8,302,0,3,0,0.2368
1,1,25,80.9,198,1,1,0,0.8309
0,1,44,59.2,335,0,3,0,0.3512
0,1,54,65.1,245,1,2,0,0.44
1,0,25,52.5,13,1,3,1,0.745
1,1,41,95.9,78,0,1,1,0.7706
1,0,30,84.8,0,1,2,0,0.6718
1,0,46,47.5,274,0,1,0,0.4932
1,1,30,75.2,313,1,1,0,0.7641
1,0,40,63.9,134,1,2,1,0.772
1,0,64,89.8,332,0,1,0,0.3262
0,1,32,63.9,114,1,3,0,0.5111
1,1,41,80.4,63,0,2,0,0.641
1,0,60,54.1,273,0,1,0,0.4796
0,0,40,75.7,195,0,1,0,0.1066
1,0,27,61.2,305,0,3,1,0.6549
1,0,55,54.1,323,1,3,1,0.8644
1,1,22,79.1,90,0,3,0,0.6586
0,1,22,80.1,271,1,3,0,0.4705
0,0,48,99.1,77,1,1,0,0.272
0,1,57,81.8,236,1,1,0,0.508
0,0,18,73.4,311,1,1,0,0.2488
1,1,19,95.2,13,0,2,1,0.7222
0,1,46,90.6,169,0,1,0,0.2908
0,0,24,75.2,108,0,2,0,0.1582
0,1,46,73.1,325,0,1,0,0.2076
1,0,26,96.8,317,1,3,0,0.755
0,1,53,78.9,42,1,1,1,0.5361
1,1,24,84.3,312,0,2,1,0.7512
1,0,45,49.8,357,1,3,0,0.7614
1,1,27,84.5,74,0,1,0,0.5664
0,1,33,59.6,306,1,2,0,0.5354
1,0,27,51.4,240,0,1,0,0.3816
1,1,56,91.7,322,1,3,0,0.8837
0,1,43,83.0,79,0,2,0,0.3513
0,0,51,67.4,171,0,3,0,0.1447
1,0,51,68.7,315,1,2,1,0.8239
1,1,57,55.8,258,1,3,1,0.8829
1,1,31,45.5,327,1,2,0,0.9274
1,0,35,64.2,113,1,2,1,0.681
1,0,18,53.2,335,1,1,0,0.5978
0,1,34,68.2,110,0,3,0,0.2921
1,1,39,90.9,309,1,1,0,0.8445
1,0,54,51.3,1,0,3,0,0.4698
0,1,33,50.0,28,1,3,0,0.5345
1,1,24,94.6,271,0,1,0,0.6392
1,0,32,86.0,246,1,2,0,0.6699
1,1,38,47.9,220,1,3,0,0.8649
0,1,19,49.4,94,0,2,0,0.2909
1,0,65,82.7,233,1,3,0,0.7039
0,1,42,65.4,314,1,1,1,0.5055
0,1,26,84.8,242,0,2,0,0.3265
0,0,37,67.2,23,0,1,1,0.1475
1,0,27,98.2,338,0,3,0,0.549
0,0,38,83.2,159,0,1,0,0.1305
1,1,21,47.6,329,0,3,0,0.7733
1,1,47,63.2,181,0,2,0,0.4811
0,1,51,76.0,240,0,2,0,0.2563
1,1,47,52.8,183,0,1,1,0.6575
0,0,31,45.1,351,1,1,1,0.383
0,0,39,49.4,342,0,2,0,0.0805
1,0,18,73.8,352,1,1,1,0.7804
1,1,25,79.8,349,1,1,0,0.7975
1,0,28,50.1,93,0,2,1,0.5397
1,1,18,81.6,326,1,3,0,0.8555
1,1,22,78.9,207,1,1,1,0.9184
0,1,62,96.7,52,1,1,1,0.4108
1,0,27,91.2,93,1,2,1,0.6963
1,1,56,96.9,97,1,3,1,0.8755
1,1,30,98.1,117,1,3,0,0.9215
0,0,38,69.2,289,0,1,0,0.0786
0,0,53,71.8,316,1,1,0,0.2706
0,1,62,60.5,357,1,3,0,0.5291
1,1,50,73.0,60,1,1,0,0.7824
0,1,60,53.3,251,0,3,1,0.4874
0,0,45,81.9,247,1,1,0,0.2673
1,0,26,46.4,263,0,1,0,0.3998
1,0,62,58.0,53,0,2,1,0.4367
1,0,28,56.4,180,1,3,0,0.6472
0,0,57,96.6,147,1,3,0,0.3142
0,1,46,53.0,45,0,1,0,0.2581
0,1,24,94.0,117,0,2,1,0.4092
1,1,44,51.8,92,1,3,0,0.8982
1,1,39,80.8,30,0,1,1,0.6805
0,0,48,62.6,212,0,1,1,0.1172
0,0,47,62.4,153,0,2,1,0.1785
0,1,45,99.9,277,1,3,1,0.5908
1,1,37,57.4,312,1,3,0,0.8023
1,0,32,56.1,103,1,1,0,0.6182
0,1,32,77.4,153,1,1,0,0.3575
1,1,29,85.7,272,1,2,0,0.7992
1,0,34,99.0,344,0,3,1,0.5944
1,1,40,83.6,356,1,3,0,0.9813
0,0,23,75.9,154,0,2,0,0.0534
0,1,62,67.5,322,1,3,1,0.5403
1,1,33,77.7,55,0,2,1,0.7163
1,1,44,78.0,279,0,3,0,0.6833
0,0,40,57.0,24,1,2,0,0.2219
0,0,18,81.9,265,1,2,1,0.3905
0,0,62,56.2,291,0,1,1,0.1342
0,0,24,71.9,233,1,3,1,0.4491
1,0,62,59.3,209,0,1,1,0.4746
0,0,56,62.2,124,0,2,1,0.1468
0,1,57,78.8,172,0,2,0,0.3294
0,1,65,48.5,117,1,2,1,0.5719
0,1,57,45.7,313,0,3,0,0.313
0,1,56,52.2,82,0,1,0,0.3201
1,0,35,54.3,81,1,2,0,0.6448
1,1,53,55.9,22,0,3,1,0.6679
1,0,39,87.6,135,0,2,0,0.3735
0,1,19,69.6,305,0,2,0,0.303
0,1,65,70.8,88,1,2,1,0.6225
1,0,43,80.4,298,1,2,0,0.5495
0,0,49,85.1,351,1,1,0,0.2181
0,1,40,45.2,210,0,2,0,0.3635
0,0,57,92.1,81,1,2,0,0.237
0,0,63,99.4,95,1,1,1,0.3059
0,1,35,51.7,45,1,1,1,0.4666
0,0,36,80.8,359,1,2,0,0.343
1,0,41,45.1,270,0,1,1,0.4362
0,0,21,47.7,48,1,1,0,0.2345
1,1,63,60.7,148,0,1,0,0.6264
0,0,19,91.6,74,0,1,1,0.147
0,0,47,80.9,220,1,2,1,0.4075
0,0,55,69.5,223,1,3,0,0.2999
0,1,48,69.1,5,1,3,0,0.5549
1,1,57,70.6,54,0,2,0,0.6441
0,1,33,62.1,338,0,3,0,0.2743
1,0,50,93.3,331,0,1,0,0.4025
1,1,20,76.2,14,1,3,1,1.0
1,0,35,71.6,10,1,2,0,0.6363
1,1,27,70.6,166,0,3,1,0.8079
0,1,19,96.5,73,0,2,1,0.3169
1,0,47,84.8,306,1,3,0,0.7423
0,0,47,53.0,164,1,1,1,0.2508
1,0,42,69.0,184,0,1,1,0.524
1,0,60,60.9,87,0,1,0,0.3795
1,0,41,99.3,242,0,3,1,0.569
0,0,52,67.8,355,1,3,1,0.4999
1,0,27,48.7,64,1,3,0,0.6026
0,1,65,67.6,272,0,1,0,0.2824
1,1,47,62.7,190,1,3,1,0.9891
1,1,43,78.0,141,0,3,0,0.6819
1,0,52,57.4,37,0,2,1,0.5925
0,1,41,47.0,152,0,1,1,0.3522
0,0,37,50.3,36,0,3,1,0.2273
0,1,56,60.6,226,0,2,0,0.3494
1,1,57,64.2,341,0,2,0,0.6257
1,0,52,90.9,251,0,2,0,0.4432
1,1,56,59.9,134,1,1,0,0.7381
1,1,27,46.7,10,0,2,1,0.7461
0,1,44,87.9,201,1,1,0,0.4663
1,1,32,92.8,333,0,2,0,0.6991
0,1,32,72.1,237,0,3,0,0.3285
0,0,54,60.7,307,0,1,1,0.1481
0,0,52,87.5,68,0,1,1,0.1608
1,1,20,45.5,169,0,3,1,0.8452
0,0,46,95.8,70,0,2,0,0.1054
0,0,21,92.6,270,1,1,1,0.2989
0,1,64,75.0,148,0,1,1,0.363
1,0,33,60.3,81,0,1,0,0.5007
0,0,22,46.8,0,1,1,1,0.3003
0,0,38,100.0,9,1,1,1,0.3103
0,1,57,86.9,146,1,3,1,0.5221
0,1,59,63.6,297,0,1,1,0.3696
0,1,38,46.1,93,0,1,0,0.2234
0,1,19,80.2,296,1,3,0,0.5643
1,1,31,99.3,232,1,2,1,0.949
0,1,22,83.9,147,0,1,0,0.2628
1,1,24,49.6,123,1,3,1,0.9945
1,0,28,67.1,267,0,3,0,0.3957
1,1,52,51.0,247,1,2,1,1.0
1,0,47,95.2,97,0,1,1,0.5174
0,1,61,63.2,105,0,1,0,0.2964
1,1,63,85.3,165,1,2,1,0.9601
0,1,18,49.7,112,0,3,0,0.3348
0,1,33,52.1,57,1,3,0,0.4987
0,0,64,82.4,365,0,3,1,0.2255
1,1,18,91.4,245,1,2,0,0.8938
0,0,39,56.1,266,1,2,0,0.3248
0,0,30,68.0,338,1,3,1,0.4291
1,0,44,79.1,175,1,1,1,0.774
0,1,32,88.8,295,1,1,0,0.4644
0,1,34,79.6,113,0,3,1,0.4357
0,0,26,50.2,93,1,1,0,0.1886
1,1,22,74.9,249,0,3,1,0.7617
0,1,40,93.7,354,0,3,1,0.3931
0,1,61,92.7,67,1,1,1,0.4876
0,0,60,77.2,148,0,1,1,0.1438
0,0,28,99.8,4,0,2,0,0.0405
1,0,41,50.8,245,0,1,1,0.5648
1,0,25,71.3,163,1,1,1,0.6738
1,0,64,87.6,249,0,1,1,0.5417
0,1,51,52.8,134,0,1,0,0.2146
0,0,59,98.5,183,0,3,1,0.2245
0,0,48,64.5,286,1,1,0,0.2176
1,0,39,64.3,211,1,3,1,0.8122
1,0,31,56.7,24,1,3,0,0.7272
0,1,22,60.8,357,1,2,0,0.4574
0,1,34,76.8,183,1,3,0,0.554
0,0,35,68.6,216,1,1,0,0.3427
1,1,36,55.6,336,1,2,0,0.8217
0,0,24,89.5,334,1,2,0,0.3854
1,0,43,48.4,161,1,2,1,0.7404
1,0,42,90.9,171,1,3,1,0.7677
0,1,35,60.1,362,0,3,0,0.3349
0,1,61,72.3,6,1,3,1,0.5869
0,0,32,66.0,102,0,2,0,0.0197
1,0,46,76.4,306,0,3,0,0.4628
0,0,63,88.8,152,0,3,1,0.3277
1,1,59,99.4,237,0,2,0,0.5778
1,0,18,61.8,169,0,2,1,0.5486
0,0,21,75.5,310,0,1,1,0.1716
0,1,26,70.6,293,1,2,1,0.5993
1,0,53,99.9,55,0,2,0,0.3843
1,1,49,89.5,91,0,2,0,0.5425
0,0,41,66.8,161,1,1,1,0.3693
1,1,54,71.2,156,0,1,0,0.5722
0,0,35,58.5,175,0,1,1,0.1616
0,0,32,86.5,71,1,2,1,0.339
0,1,37,91.5,76,0,1,0,0.2693
0,0,57,98.1,45,1,2,0,0.2697
1,1,19,76.1,292,1,3,1,0.9992
0,0,42,81.9,246,0,1,1,0.1922
0,1,30,69.5,2,0,3,0,0.3006
1,0,44,78.5,333,0,2,1,0.5229
1,1,30,64.2,223,0,3,0,0.7234
0,1,45,85.6,248,1,1,1,0.66
0,0,63,46.2,214,1,1,1,0.3812
1,0,32,46.6,76,1,2,1,0.5895
1,1,46,84.4,230,0,1,1,0.6723
0,1,38,96.2,49,0,3,1,0.3961
1,1,61,79.8,148,0,3,1,0.7509
1,0,48,85.0,106,0,1,1,0.4197
1,1,40,90.3,185,0,1,0,0.5706
1,1,54,64.9,286,1,2,1,0.9541
0,1,20,50.9,6,1,3,0,0.5112
0,0,52,96.3,312,1,1,1,0.3751
0,0,31,96.6,291,1,3,1,0.3956
0,0,19,69.3,341,1,2,1,0.3515
1,1,30,56.9,279,0,3,1,0.7628
1,1,19,94.1,23,1,2,0,0.7948
1,0,29,84.0,311,1,3,0,0.7142
1,0,44,45.5,212,1,2,1,0.6851
0,0,51,50.9,188,0,1,0,0.0668
0,0,57,99.1,76,0,1,0,0.0402
1,1,22,47.1,123,1,2,0,0.8135
0,0,42,60.5,283,0,3,1,0.2575
0,0,28,75.2,159,0,3,1,0.1985
1,1,30,55.1,332,1,3,0,0.9458
0,1,45,57.8,223,0,1,1,0.3994
0,0,38,64.4,245,0,1,1,0.1326
1,0,65,59.8,77,0,3,1,0.6382
1,0,43,89.2,95,1,1,0,0.4966
1,0,44,72.5,44,1,1,0,0.6662
0,1,43,60.3,68,1,1,0,0.5118
1,0,32,62.2,98,0,2,1,0.4752
1,0,23,47.2,67,1,2,1,0.7104
0,0,21,47.7,77,0,1,1,0.0879
0,0,21,84.5,145,0,1,1,0.1298
1,1,47,51.2,74,1,1,1,0.9619
0,0,30,71.2,338,1,3,1,0.4382
0,1,26,91.3,1,0,2,1,0.2646
1,0,59,65.3,156,0,3,1,0.6079
1,0,31,64.0,86,1,1,0,0.6059
0,0,45,93.0,249,1,1,0,0.208
1,1,57,92.6,47,0,3,1,0.8343
0,1,20,93.4,253,0,1,1,0.4027
0,0,58,76.5,64,1,2,1,0.3593
0,1,46,97.4,41,0,2,1,0.3846
0,1,50,90.0,133,0,1,1,0.4147
1,0,32,67.9,314,0,2,0,0.4884
0,1,64,79.6,80,0,1,0,0.1697
1,1,56,51.7,18,1,1,0,0.7489
0,1,32,75.3,363,1,1,1,0.4855
0,1,24,59.5,179,1,2,1,0.5807
1,1,62,60.6,316,0,3,1,0.6955
1,0,29,51.9,119,0,2,1,0.538
0,0,56,64.7,334,1,2,1,0.4528
0,0,24,71.5,18,0,3,0,0.0949
1,1,64,78.0,352,0,2,1,0.701
1,0,58,61.8,69,0,1,0,0.3901
1,1,23,88.6,188,1,2,1,0.9538
0,0,43,73.7,93,0,1,0,0.0917
1,1,26,80.1,149,0,1,0,0.5698
0,1,41,60.3,123,1,2,1,0.6085
1,1,47,89.8,132,1,3,0,0.8102
1,0,33,79.3,221,1,2,1,0.7005
1,1,65,92.4,66,0,2,0,0.6882
