year,month,district,blood_group,registrations,emergency_requests,demand
2024,11,Tirunelveli,AB+,45,1,30
2024,11,Tirunelveli,AB-,34,11,20
2024,11,Tirunelveli,O+,49,14,93
2024,11,Tirunelveli,O-,34,5,42
2024,11,Thoothukudi,A+,42,6,57
2024,11,Thoothukudi,A-,61,0,38
2024,11,Thoothukudi,B+,39,1,39
2024,11,Thoothukudi,B-,57,14,53
2024,11,Thoothukudi,AB+,35,7,34
2024,11,Thoothukudi,AB-,57,7,25
2024,11,Thoothukudi,O+,66,11,96
2024,11,Thoothukudi,O-,69,12,78
2024,11,Namakkal,A+,72,2,68
2024,11,Namakkal,A-,66,12,66
2024,11,Namakkal,B+,67,7,70
2024,11,Namakkal,B-,76,7,44
2024,11,Namakkal,AB+,28,5,23
2024,11,Namakkal,AB-,33,8,16
2024,11,Namakkal,O+,5,11,35
2024,11,Namakkal,O-,5,8,23
2024,11,Dharmapuri,A+,27,1,21
2024,11,Dharmapuri,A-,32,3,26
2024,11,Dharmapuri,B+,16,4,23
2024,11,Dharmapuri,B-,53,0,22
2024,11,Dharmapuri,AB+,20,2,17
2024,11,Dharmapuri,AB-,57,11,31
2024,11,Dharmapuri,O+,11,1,12
2024,11,Dharmapuri,O-,69,3,52
2024,11,Krishnagiri,A+,30,3,32
2024,11,Krishnagiri,A-,55,12,48
2024,11,Krishnagiri,B+,14,7,22
2024,11,Krishnagiri,B-,21,4,24
2024,11,Krishnagiri,AB+,43,12,37
2024,11,Krishnagiri,AB-,28,0,9
2024,11,Krishnagiri,O+,39,14,77
2024,11,Krishnagiri,O-,65,10,60
2024,11,Dindigul,A+,76,14,93
2024,11,Dindigul,A-,59,4,40
2024,11,Dindigul,B+,66,6,65
2024,11,Dindigul,B-,79,5,51
2024,11,Dindigul,AB+,76,13,59
2024,11,Dindigul,AB-,45,4,28
2024,11,Dindigul,O+,78,2,81
2024,11,Dindigul,O-,41,5,41
2024,11,Thanjavur,A+,29,3,34
2024,11,Thanjavur,A-,41,7,42
2024,11,Thanjavur,B+,13,14,37
2024,11,Thanjavur,B-,17,3,15
2024,11,Thanjavur,AB+,48,14,40
2024,11,Thanjavur,AB-,18,10,26
2024,11,Thanjavur,O+,30,14,71
2024,11,Thanjavur,O-,6,11,23
2024,11,Karur,A+,79,6,85
2024,11,Karur,A-,64,14,55
2024,11,Karur,B+,24,12,50
2024,11,Karur,B-,22,13,36
2024,11,Karur,AB+,35,3,26
2024,11,Karur,AB-,22,14,30
2024,11,Karur,O+,75,2,74
2024,11,Karur,O-,70,13,72
2024,12,Chennai,A+,50,11,67
2024,12,Chennai,A-,71,12,61
2024,12,Chennai,B+,61,14,75
2024,12,Chennai,B-,52,8,44
2024,12,Chennai,AB+,71,13,50
2024,12,Chennai,AB-,12,9,15
2024,12,Chennai,O+,71,12,107
2024,12,Chennai,O-,51,7,54
2024,12,Coimbatore,A+,66,9,78
2024,12,Coimbatore,A-,38,14,50
2024,12,Coimbatore,B+,49,12,65
2024,12,Coimbatore,B-,33,14,46
2024,12,Coimbatore,AB+,67,1,39
2024,12,Coimbatore,AB-,31,14,23
2024,12,Coimbatore,O+,41,10,74
2024,12,Coimbatore,O-,49,8,45
2024,12,Madurai,A+,17,8,41
2024,12,Madurai,A-,60,9,46
2024,12,Madurai,B+,33,5,38
2024,12,Madurai,B-,30,12,33
2024,12,Madurai,AB+,47,14,44
2024,12,Madurai,AB-,30,0,5
2024,12,Madurai,O+,77,9,104
2024,12,Madurai,O-,10,8,32
2024,12,Salem,A+,66,1,58
2024,12,Salem,A-,31,0,24
2024,12,Salem,B+,69,14,88
2024,12,Salem,B-,38,14,39
2024,12,Salem,AB+,18,4,16
2024,12,Salem,AB-,40,13,30
2024,12,Salem,O+,13,12,44
2024,12,Salem,O-,29,10,49
2024,12,Trichy,A+,17,12,52
2024,12,Trichy,A-,36,13,38
2024,12,Trichy,B+,60,2,49
2024,12,Trichy,B-,59,1,31
2024,12,Trichy,AB+,47,9,38
2024,12,Trichy,AB-,73,6,34
2024,12,Trichy,O+,78,3,87
2024,12,Trichy,O-,25,11,47
2024,12,Vellore,A+,74,5,74
2024,12,Vellore,A-,7,4,5
2024,12,Vellore,B+,37,9,47
2024,12,Vellore,B-,37,10,39
2024,12,Vellore,AB+,46,7,41
2024,12,Vellore,AB-,62,14,35
2024,12,Vellore,O+,55,13,92
2024,12,Vellore,O-,12,10,37
2024,12,Erode,A+,53,12,75
2024,12,Erode,A-,19,9,21
2024,12,Erode,B+,31,14,59
2024,12,Erode,B-,76,8,52
2024,12,Erode,AB+,15,10,26
2024,12,Erode,AB-,58,10,33
2024,12,Erode,O+,32,13,75
2024,12,Erode,O-,59,3,42
2024,12,Tirunelveli,A+,77,2,74
2024,12,Tirunelveli,A-,55,12,49
2024,12,Tirunelveli,B+,14,9,35
2024,12,Tirunelveli,B-,71,1,34
2024,12,Tirunelveli,AB+,47,0,17
2024,12,Tirunelveli,AB-,31,5,23
2024,12,Tirunelveli,O+,40,7,52
2024,12,Tirunelveli,O-,57,10,68
2024,12,Thoothukudi,A+,33,5,37
2024,12,Thoothukudi,A-,62,14,58
2024,12,Thoothukudi,B+,66,8,75
2024,12,Thoothukudi,B-,75,9,45
2024,12,Thoothukudi,AB+,57,9,48
2024,12,Thoothukudi,AB-,37,13,25
2024,12,Thoothukudi,O+,58,13,87
2024,12,Thoothukudi,O-,11,11,38
2024,12,Namakkal,A+,13,0,11
2024,12,Namakkal,A-,55,1,33
2024,12,Namakkal,B+,59,11,63
2024,12,Namakkal,B-,19,2,8
2024,12,Namakkal,AB+,73,5,43
2024,12,Namakkal,AB-,16,12,29
2024,12,Namakkal,O+,58,12,88
2024,12,Namakkal,O-,76,11,73
2024,12,Dharmapuri,A+,32,4,40
2024,12,Dharmapuri,A-,79,6,57
2024,12,Dharmapuri,B+,47,10,58
2024,12,Dharmapuri,B-,40,0,18
2024,12,Dharmapuri,AB+,42,6,33
2024,12,Dharmapuri,AB-,47,11,33
2024,12,Dharmapuri,O+,48,3,47
2024,12,Dharmapuri,O-,56,10,59
2024,12,Krishnagiri,A+,5,12,38
2024,12,Krishnagiri,A-,10,9,23
2024,12,Krishnagiri,B+,58,13,73
2024,12,Krishnagiri,B-,23,7,21
2024,12,Krishnagiri,AB+,35,6,27
2024,12,Krishnagiri,AB-,42,2,22
2024,12,Krishnagiri,O+,5,5,26
2024,12,Krishnagiri,O-,54,1,41
2024,12,Dindigul,A+,36,0,24
2024,12,Dindigul,A-,48,10,50
2024,12,Dindigul,B+,52,12,70
2024,12,Dindigul,B-,11,11,30
2024,12,Dindigul,AB+,56,8,44
2024,12,Dindigul,AB-,36,10,22
2024,12,Dindigul,O+,61,3,59
2024,12,Dindigul,O-,65,13,71
2024,12,Thanjavur,A+,35,12,67
2024,12,Thanjavur,A-,16,2,16
2024,12,Thanjavur,B+,61,8,68
2024,12,Thanjavur,B-,19,13,30
2024,12,Thanjavur,AB+,40,13,42
2024,12,Thanjavur,AB-,28,11,29
2024,12,Thanjavur,O+,79,2,76
2024,12,Thanjavur,O-,7,12,31
2024,12,Karur,A+,42,14,71
2024,12,Karur,A-,69,4,43
2024,12,Karur,B+,45,9,52
2024,12,Karur,B-,64,10,51
2024,12,Karur,AB+,78,6,44
2024,12,Karur,AB-,18,12,27
2024,12,Karur,O+,64,5,67
2024,12,Karur,O-,13,5,19
